record_id,metric_name,metric_value,evidence_basis,evidence_urls,evidence_titles,calculation_rule,evidence_strength_score,verdict_confidence_score,confidence_band,audit_status
NEURALINK-006,confidence,Medium,Evidence strength 72/100 = statement 26/30 + outcome 34/40 + corroboration 0/15 + directness 12/15. Published deductions yield verdict confidence 72/100 (Medium).,https://www.reuters.com/business/healthcare-pharmaceuticals/musk-says-neuralink-start-high-volume-production-interface-devices-by-2026-2026-01-01/; https://www.reuters.com/legal/litigation/elon-musks-neuralink-says-it-has-21-participants-enrolled-trials-2026-01-28/,Musk says Neuralink plans high-volume production by 2026; Neuralink reports 21 trial participants,Calculate from evidence components and published deductions.,72,72,Medium,Complete
NEURALINK-006,credible_sources_contest_claim,No,Credible-source contestation: No. Resolution: No material contestation identified in the cited evidence. Evidence URLs: https://www.reuters.com/business/healthcare-pharmaceuticals/musk-says-neuralink-start-high-volume-production-interface-devices-by-2026-2026-01-01/; https://www.reuters.com/legal/litigation/elon-musks-neuralink-says-it-has-21-participants-enrolled-trials-2026-01-28/,https://www.reuters.com/business/healthcare-pharmaceuticals/musk-says-neuralink-start-high-volume-production-interface-devices-by-2026-2026-01-01/; https://www.reuters.com/legal/litigation/elon-musks-neuralink-says-it-has-21-participants-enrolled-trials-2026-01-28/,Musk says Neuralink plans high-volume production by 2026; Neuralink reports 21 trial participants,Record material credible-source disagreement separately from verdict.,72,72,Medium,Complete
NEURALINK-006,correction_status,No correction documented in the cited evidence reviewed for this row,Correction status is bounded to the cited record: No correction documented in the cited evidence reviewed for this row. Evidence URLs: https://www.reuters.com/business/healthcare-pharmaceuticals/musk-says-neuralink-start-high-volume-production-interface-devices-by-2026-2026-01-01/; https://www.reuters.com/legal/litigation/elon-musks-neuralink-says-it-has-21-participants-enrolled-trials-2026-01-28/,https://www.reuters.com/business/healthcare-pharmaceuticals/musk-says-neuralink-start-high-volume-production-interface-devices-by-2026-2026-01-01/; https://www.reuters.com/legal/litigation/elon-musks-neuralink-says-it-has-21-participants-enrolled-trials-2026-01-28/,Musk says Neuralink plans high-volume production by 2026; Neuralink reports 21 trial participants,Bound correction finding to cited evidence.,72,72,Medium,Complete
NEURALINK-006,repeated_after_correction,Not established from the cited evidence,Repeated after correction: Not established from the cited evidence. Minimum documented repetition count: At least 1 documented instance. Evidence URLs: https://www.reuters.com/business/healthcare-pharmaceuticals/musk-says-neuralink-start-high-volume-production-interface-devices-by-2026-2026-01-01/; https://www.reuters.com/legal/litigation/elon-musks-neuralink-says-it-has-21-participants-enrolled-trials-2026-01-28/,https://www.reuters.com/business/healthcare-pharmaceuticals/musk-says-neuralink-start-high-volume-production-interface-devices-by-2026-2026-01-01/; https://www.reuters.com/legal/litigation/elon-musks-neuralink-says-it-has-21-participants-enrolled-trials-2026-01-28/,Musk says Neuralink plans high-volume production by 2026; Neuralink reports 21 trial participants,Bound repetition finding to cited evidence.,72,72,Medium,Complete
NEURALINK-006,intentional_deception_established,Not assessable,Intent is not assessed because the underlying claim is Pending or Unresolved. A state-of-mind conclusion would outrun the available evidence.,https://www.reuters.com/business/healthcare-pharmaceuticals/musk-says-neuralink-start-high-volume-production-interface-devices-by-2026-2026-01-01/; https://www.reuters.com/legal/litigation/elon-musks-neuralink-says-it-has-21-participants-enrolled-trials-2026-01-28/,Musk says Neuralink plans high-volume production by 2026; Neuralink reports 21 trial participants,"Require direct admission, adjudicated intent finding, or comparably conclusive state-of-mind evidence.",72,72,Medium,Complete
NEURALINK-006,strict_promise_result,Pending,"Strict promise rule: pass only when every material term, including timing, scope, quantity, capability, price, and permanence, was met. Any matured material miss is False and earns 0; later delivery is contextual only. Applied result: Pending (Pending). Evidence finding: The 2026 deadline had not elapsed by the evaluation date. Neuralink reported 21 enrolled trial participants in January 2026, but that does not establish high-volume production or fully automated surgery. Evidence: Musk says Neuralink plans high-volume production by 2026; Neuralink reports 21 trial participants. URLs: https://www.reuters.com/business/healthcare-pharmaceuticals/musk-says-neuralink-start-high-volume-production-interface-devices-by-2026-2026-01-01/; https://www.reuters.com/legal/litigation/elon-musks-neuralink-says-it-has-21-participants-enrolled-trials-2026-01-28/",https://www.reuters.com/business/healthcare-pharmaceuticals/musk-says-neuralink-start-high-volume-production-interface-devices-by-2026-2026-01-01/; https://www.reuters.com/legal/litigation/elon-musks-neuralink-says-it-has-21-participants-enrolled-trials-2026-01-28/,Musk says Neuralink plans high-volume production by 2026; Neuralink reports 21 trial participants,"Pass only if every material promise or forecast term was met; otherwise Fail, Pending, Unresolved, or Not applicable.",72,72,Medium,Complete
BORING-001,deadline_result,Missed by eight days,Compared the original target/timeframe (“2018-12-10”) with the documented outcome. Result: Missed by eight days. Evidence: Musk unveils first Los Angeles-area tunnel. URLs: https://www.reuters.com/article/world/elon-musk-unveils-his-first-los-angeles-area-tunnel-idUSKBN1OI03Q/,https://www.reuters.com/article/world/elon-musk-unveils-his-first-los-angeles-area-tunnel-idUSKBN1OI03Q/,Musk unveils first Los Angeles-area tunnel,Compare original target with documented timing.,72,69,Medium,Complete
BORING-001,eventual_outcome,Opened after the deadline,"Classified the later real-world result independently from the headline verdict. Result: Opened after the deadline. Documented outcome: The tunnel was unveiled on December 18, 2018, eight days after the announced opening date. Evidence: Musk unveils first Los Angeles-area tunnel. URLs: https://www.reuters.com/article/world/elon-musk-unveils-his-first-los-angeles-area-tunnel-idUSKBN1OI03Q/",https://www.reuters.com/article/world/elon-musk-unveils-his-first-los-angeles-area-tunnel-idUSKBN1OI03Q/,Musk unveils first Los Angeles-area tunnel,Classify the later real-world outcome separately from the headline verdict.,72,69,Medium,Complete
BORING-001,factual_accuracy,Not applicable,"Compared the normalized proposition with the cited records. Result: Not applicable. Documented outcome: The tunnel was unveiled on December 18, 2018, eight days after the announced opening date. Evidence: Musk unveils first Los Angeles-area tunnel. URLs: https://www.reuters.com/article/world/elon-musk-unveils-his-first-los-angeles-area-tunnel-idUSKBN1OI03Q/",https://www.reuters.com/article/world/elon-musk-unveils-his-first-los-angeles-area-tunnel-idUSKBN1OI03Q/,Musk unveils first Los Angeles-area tunnel,Compare the normalized factual proposition with cited evidence.,72,69,Medium,Complete
BORING-001,verdict_category,False,"Strict promise rule: pass only when every material term, including timing, scope, quantity, capability, price, and permanence, was met. Any matured material miss is False and earns 0; later delivery is contextual only. Applied result: False (False — Missed Deadline). Evidence finding: The tunnel was unveiled on December 18, 2018, eight days after the announced opening date. Evidence: Musk unveils first Los Angeles-area tunnel. URLs: https://www.reuters.com/article/world/elon-musk-unveils-his-first-los-angeles-area-tunnel-idUSKBN1OI03Q/",https://www.reuters.com/article/world/elon-musk-unveils-his-first-los-angeles-area-tunnel-idUSKBN1OI03Q/,Musk unveils first Los Angeles-area tunnel,Apply strict promise rule or published factual-claim classification.,72,69,Medium,Complete
BORING-001,score_points,0,Score assigned mechanically from verdict and claim type under strict-promise-v1.0: False = 0 points.,https://www.reuters.com/article/world/elon-musk-unveils-his-first-los-angeles-area-tunnel-idUSKBN1OI03Q/,Musk unveils first Los Angeles-area tunnel,Map verdict mechanically to points under the applicable rule.,72,69,Medium,Complete
BORING-001,include_in_trust_score,Yes,Included because the claim has a resolved evidence-based verdict.,https://www.reuters.com/article/world/elon-musk-unveils-his-first-los-angeles-area-tunnel-idUSKBN1OI03Q/,Musk unveils first Los Angeles-area tunnel,Include only resolved evidence-based verdicts.,72,69,Medium,Complete
BORING-001,confidence,Medium,Evidence strength 72/100 = statement 26/30 + outcome 34/40 + corroboration 0/15 + directness 12/15. Published deductions yield verdict confidence 69/100 (Medium).,https://www.reuters.com/article/world/elon-musk-unveils-his-first-los-angeles-area-tunnel-idUSKBN1OI03Q/,Musk unveils first Los Angeles-area tunnel,Calculate from evidence components and published deductions.,72,69,Medium,Complete
BORING-001,credible_sources_contest_claim,No,Credible-source contestation: No. Resolution: No material contestation identified in the cited evidence. Evidence URLs: https://www.reuters.com/article/world/elon-musk-unveils-his-first-los-angeles-area-tunnel-idUSKBN1OI03Q/,https://www.reuters.com/article/world/elon-musk-unveils-his-first-los-angeles-area-tunnel-idUSKBN1OI03Q/,Musk unveils first Los Angeles-area tunnel,Record material credible-source disagreement separately from verdict.,72,69,Medium,Complete
BORING-001,correction_status,No correction documented in the cited evidence reviewed for this row,Correction status is bounded to the cited record: No correction documented in the cited evidence reviewed for this row. Evidence URLs: https://www.reuters.com/article/world/elon-musk-unveils-his-first-los-angeles-area-tunnel-idUSKBN1OI03Q/,https://www.reuters.com/article/world/elon-musk-unveils-his-first-los-angeles-area-tunnel-idUSKBN1OI03Q/,Musk unveils first Los Angeles-area tunnel,Bound correction finding to cited evidence.,72,69,Medium,Complete
BORING-001,repeated_after_correction,Not established from the cited evidence,Repeated after correction: Not established from the cited evidence. Minimum documented repetition count: At least 1 documented instance. Evidence URLs: https://www.reuters.com/article/world/elon-musk-unveils-his-first-los-angeles-area-tunnel-idUSKBN1OI03Q/,https://www.reuters.com/article/world/elon-musk-unveils-his-first-los-angeles-area-tunnel-idUSKBN1OI03Q/,Musk unveils first Los Angeles-area tunnel,Bound repetition finding to cited evidence.,72,69,Medium,Complete
